Timeline,Start time,Duration,Row,Instance number,Action,Box Touch Number,Lineup,LiveDrills,On Court,PossessionType,Reversal Number,Shot Quality,Teaching,Ungrouped,Notes,Flags
.SCTimeline,3782.661,10.0,#5 Myles Watkins,6,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3782.661,10.0,#5 Myles Watkins,7,O REB,,,Scramble,,Half Court,,,,,,
.SCTimeline,3789.444,10.0,#5 Myles Watkins,8,O REB,,,Scramble,,Half Court,,,,,,
.SCTimeline,4228.988,10.0,#5 Myles Watkins,9,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4363.413,10.0,#5 Myles Watkins,10,D REB,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4727.182,8.0,#5 Myles Watkins,11,+3,Box Touch 0,,5v5 Hog,,Half Court,Reversal 2,Shot Qual 3,,,,
.SCTimeline,4776.816,10.0,#5 Myles Watkins,12,Assist,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,5075.291,10.0,#5 Myles Watkins,13,Cut FG,,,4v4,,Half Court,,,,,,
.SCTimeline,5075.291,8.0,#5 Myles Watkins,14,"+2, Cut FG, Assist, +2",Box Touch 2,,4v4,,Half Court,Reversal 2,Shot Qual 4,,,,
.SCTimeline,5109.121,10.0,#5 Myles Watkins,15,Turnover,,,4v4,,Half Court,,,,,,
.SCTimeline,5178.405,10.0,#5 Myles Watkins,16,Deflection,,,4v4,,Half Court,,,,,,
.SCTimeline,5210.462,8.0,#5 Myles Watkins,17,+2,Box Touch 1,,4v4,,Half Court,Reversal 0,Shot Qual 2,,,,
.SCTimeline,5251.201,8.0,#5 Myles Watkins,18,-2,Box Touch 0,,4v4,,Half Court,Reversal 2,Shot Qual 1,,,,
.SCTimeline,5599.189,8.0,#5 Myles Watkins,19,-3,Box Touch 0,,4v4,,Half Court,Reversal 1,Shot Qual 2,,,,
.SCTimeline,5639.203,10.0,#5 Myles Watkins,20,Crash,,,4v4,,Half Court,,,,,,
.SCTimeline,5840.976,10.0,#5 Myles Watkins,21,Steal,,,4v4,,Half Court,,,,,,
.SCTimeline,6304.419,10.0,#5 Myles Watkins,22,Crash,,,Baseline Touch,,Transition,,,,,,
.SCTimeline,6319.229,10.0,#5 Myles Watkins,23,Deflection,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,6397.487,10.0,#5 Myles Watkins,24,Deflection,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,7019.035,10.0,#5 Myles Watkins,25,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,7333.473,10.0,#5 Myles Watkins,26,Assist,,,5v5,,Half Court,,,,,,
.SCTimeline,7333.473,10.0,#5 Myles Watkins,27,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,7385.838,10.0,#5 Myles Watkins,28,Assist,,,5v5,,Half Court,,,,,,
.SCTimeline,7828.731,8.0,#5 Myles Watkins,29,+2,Box Touch 1,,5v5,,Half Court,Reversal 1,Shot Qual 3,,,,
.SCTimeline,7828.731,10.0,#5 Myles Watkins,30,Cut FG,,,5v5,,Half Court,,,,,,
.SCTimeline,7867.183,10.0,#5 Myles Watkins,31,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8215.048,10.0,#5 Myles Watkins,32,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,3597.539,10.0,#7 Donovan Hunter,1,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3644.519,8.0,#7 Donovan Hunter,2,-3,Box Touch 0,,Scramble,,Half Court,Reversal 1,Shot Qual 3,,,,
.SCTimeline,3782.661,10.0,#7 Donovan Hunter,3,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3789.558,8.0,#7 Donovan Hunter,4,-3,Box Touch 0,,Scramble,,Half Court,Reversal 1,Shot Qual 1,,,,
.SCTimeline,3820.054,10.0,#7 Donovan Hunter,5,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3850.549,10.0,#7 Donovan Hunter,6,D REB,,,Scramble,,Half Court,,,,,,
.SCTimeline,4228.388,10.0,#7 Donovan Hunter,7,Assist,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4228.988,10.0,#7 Donovan Hunter,8,No Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4727.182,10.0,#7 Donovan Hunter,9,Assist,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4727.375,10.0,#7 Donovan Hunter,10,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4776.816,8.0,#7 Donovan Hunter,11,+2,Box Touch 0,,5v5 Hog,,Half Court,Reversal 2,Shot Qual 1,,,,
.SCTimeline,5327.184,10.0,#7 Donovan Hunter,12,D REB,,,4v4,,Half Court,,,,,,
.SCTimeline,6304.419,10.0,#7 Donovan Hunter,13,Crash,,,Baseline Touch,,Transition,,,,,,
.SCTimeline,6489.267,10.0,#7 Donovan Hunter,14,Crash,,,Baseline Touch,,Transition,,,,,,
.SCTimeline,7019.035,10.0,#7 Donovan Hunter,15,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,7135.386,10.0,#7 Donovan Hunter,16,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,7223.395,10.0,#7 Donovan Hunter,17,Steal,,,5v5,,Half Court,,,,,,
.SCTimeline,7866.692,10.0,#7 Donovan Hunter,18,D REB,,,5v5,,Half Court,,,,,,
.SCTimeline,8013.761,8.0,#7 Donovan Hunter,19,+3,Box Touch 0,,5v5,,Half Court,Reversal 1,Shot Qual 3,,,,
.SCTimeline,8063.626,8.0,#7 Donovan Hunter,20,-3,Box Touch 0,,5v5,,Half Court,Reversal 0,Shot Qual 2,,,,
.SCTimeline,8261.999,10.0,#7 Donovan Hunter,21,Deflection,,,5v5,,Half Court,,,,,,
.SCTimeline,3624.587,10.0,#2 Tyler Doyle,1,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3685.933,10.0,#2 Tyler Doyle,2,Deflection,,,Scramble,,Half Court,,,,,,
.SCTimeline,3751.669,10.0,#2 Tyler Doyle,3,Turnover,,,Scramble,,Half Court,,,,,,
.SCTimeline,3850.032,10.0,#2 Tyler Doyle,4,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,4309.197,10.0,#2 Tyler Doyle,5,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4345.701,10.0,#2 Tyler Doyle,6,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4345.701,10.0,#2 Tyler Doyle,7,O REB,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4362.452,10.0,#2 Tyler Doyle,8,No Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4507.288,10.0,#2 Tyler Doyle,9,Assist,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4507.482,10.0,#2 Tyler Doyle,10,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4544.858,10.0,#2 Tyler Doyle,11,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,5109.121,10.0,#2 Tyler Doyle,12,Steal,,,4v4,,Half Court,,,,,,
.SCTimeline,5178.679,10.0,#2 Tyler Doyle,13,Deflection,,,4v4,,Half Court,,,,,,
.SCTimeline,5522.276,10.0,#2 Tyler Doyle,14,Crash,,,4v4,,Half Court,,,,,,
.SCTimeline,5710.121,10.0,#2 Tyler Doyle,15,Crash,,,4v4,,Half Court,,,,,,
.SCTimeline,5764.47,10.0,#2 Tyler Doyle,16,Crash,,,4v4,,Half Court,,,,,,
.SCTimeline,6351.52,10.0,#2 Tyler Doyle,17,Crash,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,6438.859,10.0,#2 Tyler Doyle,18,Assist,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,6438.921,10.0,#2 Tyler Doyle,19,Crash,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,6590.646,8.0,#2 Tyler Doyle,20,+2,Box Touch 2,,Baseline Touch,,Half Court,Reversal 0,Shot Qual 4,,,,
.SCTimeline,6590.646,10.0,#2 Tyler Doyle,21,Cut FG,,,,,"Half Court, Half Court, Half Court, Half Court",,,,,,
.SCTimeline,7163.765,10.0,#2 Tyler Doyle,22,Assist,,,5v5,,Half Court,,,,,,
.SCTimeline,7867.183,10.0,#2 Tyler Doyle,23,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8072.697,8.0,#2 Tyler Doyle,24,+2,Box Touch 0,,5v5,,Transition,Reversal 0,Shot Qual 3,,,,
.SCTimeline,8072.697,10.0,#2 Tyler Doyle,25,Cut FG,,,5v5,,Transition,,,,,,
.SCTimeline,8175.942,8.0,#2 Tyler Doyle,26,-2,Box Touch 1,,5v5,,Half Court,Reversal 1,Shot Qual 3,,,,
.SCTimeline,8175.942,10.0,#2 Tyler Doyle,27,Cut FG,,,5v5,,Half Court,,,,,,
.SCTimeline,8215.082,8.0,#2 Tyler Doyle,28,-3,Box Touch 1,,5v5,,Half Court,Reversal 2,Shot Qual 3,,,,
.SCTimeline,8302.119,10.0,#2 Tyler Doyle,29,Assist,,,5v5,,Half Court,,,,,,
.SCTimeline,8677.981,10.0,#2 Tyler Doyle,30,Deflection,,,5v5,,Half Court,,,,,,
.SCTimeline,3624.587,10.0,#32 Jack Karasinki,1,No Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,4694.592,8.0,#32 Jack Karasinki,2,-3,Box Touch 0,,5v5 Hog,,Half Court,Reversal 0,Shot Qual 2,,,,
.SCTimeline,5075.291,10.0,#32 Jack Karasinki,3,Assist,,,4v4,,Half Court,,,,,,
.SCTimeline,5287.349,10.0,#32 Jack Karasinki,4,Crash,,,4v4,,Half Court,,,,,,
.SCTimeline,5517.388,10.0,#32 Jack Karasinki,5,Deflection,,,4v4,,Half Court,,,,,,
.SCTimeline,5522.248,10.0,#32 Jack Karasinki,6,D REB,,,4v4,,Half Court,,,,,,
.SCTimeline,5601.114,10.0,#32 Jack Karasinki,7,Crash,,,4v4,,Half Court,,,,,,
.SCTimeline,5601.114,10.0,#32 Jack Karasinki,8,O REB,,,4v4,,Half Court,,,,,,
.SCTimeline,5638.74,10.0,#32 Jack Karasinki,9,Assist,,,4v4,,Half Court,,,,,,
.SCTimeline,5804.521,10.0,#32 Jack Karasinki,10,Deflection,,,4v4,,Half Court,,,,,,
.SCTimeline,5804.521,10.0,#32 Jack Karasinki,11,Deflection,,,4v4,,Half Court,,,,,,
.SCTimeline,6351.965,8.0,#32 Jack Karasinki,12,+3,Box Touch 1,,Baseline Touch,,Half Court,Reversal 1,Shot Qual 3,,,,
.SCTimeline,6489.428,10.0,#32 Jack Karasinki,13,D REB,,,Baseline Touch,,Transition,,,,,,
.SCTimeline,7108.075,10.0,#32 Jack Karasinki,14,Deflection,,,5v5,,Half Court,,,,,,
.SCTimeline,7880.312,10.0,#32 Jack Karasinki,15,No Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8013.836,10.0,#32 Jack Karasinki,16,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8063.648,10.0,#32 Jack Karasinki,17,No Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8419.493,10.0,#32 Jack Karasinki,18,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8489.192,10.0,#32 Jack Karasinki,19,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8573.39,10.0,#32 Jack Karasinki,20,Assist,,,5v5,,Half Court,,,,,,
.SCTimeline,8759.984575161,8.0,#32 Jack Karasinki,21,+3,Box Touch 0,,5v5,,Half Court,Reversal 0,Shot Qual 3,,,,
.SCTimeline,3644.766,10.0,#4 Grant Neal,1,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3644.766,10.0,#4 Grant Neal,2,O REB,,,Scramble,,Half Court,,,,,,
.SCTimeline,3646.148,8.0,#4 Grant Neal,3,+2,Box Touch 1,,Scramble,,Half Court,Reversal 0,Shot Qual 4,,,,
.SCTimeline,3782.661,10.0,#4 Grant Neal,4,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3785.781,11.682999999999993,#4 Grant Neal,5,Cut Assist,,,Scramble,,Half Court,,,,,,
.SCTimeline,3789.444,10.0,#4 Grant Neal,6,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3789.444,10.0,#4 Grant Neal,7,Deflection,,,Scramble,,Half Court,,,,,,
.SCTimeline,3820.054,10.0,#4 Grant Neal,8,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3820.793,10.0,#4 Grant Neal,9,Deflection,,,Scramble,,Half Court,,,,,,
.SCTimeline,4228.988,10.0,#4 Grant Neal,10,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4544.858,10.0,#4 Grant Neal,11,D REB,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,5149.549,10.0,#4 Grant Neal,12,No Crash,,,4v4,,Half Court,,,,,,
.SCTimeline,5287.308,10.0,#4 Grant Neal,13,Assist,,,4v4,,Half Court,,,,,,
.SCTimeline,5287.349,10.0,#4 Grant Neal,14,Crash,,,4v4,,Half Court,,,,,,
.SCTimeline,5327.184,8.0,#4 Grant Neal,15,-2,Box Touch 1,,4v4,,Half Court,Reversal 2,Shot Qual 1,,,,
.SCTimeline,5601.114,10.0,#4 Grant Neal,16,Crash,,,4v4,,Half Court,,,,,,
.SCTimeline,5638.74,8.0,#4 Grant Neal,17,+3,Box Touch 0,,4v4,,Half Court,Reversal 1,Shot Qual 2,,,,
.SCTimeline,6453.244,10.0,#4 Grant Neal,18,Turnover,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,6489.324,8.0,#4 Grant Neal,19,-3,Box Touch 0,,Baseline Touch,,Transition,Reversal 1,Shot Qual 3,,,,
.SCTimeline,6576.512,10.0,#4 Grant Neal,20,No Crash,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,7280.495,10.0,#4 Grant Neal,21,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,7333.599,8.0,#4 Grant Neal,22,+3,Box Touch 0,,5v5,,Half Court,Reversal 2,Shot Qual 2,,,,
.SCTimeline,7385.838,8.0,#4 Grant Neal,23,+3,Box Touch 1,,5v5,,Half Court,Reversal 2,Shot Qual 2,,,,
.SCTimeline,8215.048,10.0,#4 Grant Neal,24,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,3644.766,10.0,#44 Jacob Wassler,1,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3708.683,10.0,#44 Jacob Wassler,2,Turnover,,,Scramble,,Half Court,,,,,,
.SCTimeline,4607.888,10.0,#44 Jacob Wassler,3,Deflection,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4727.375,10.0,#44 Jacob Wassler,4,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4777.494,10.0,#44 Jacob Wassler,5,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,5149.549,10.0,#44 Jacob Wassler,6,Crash,,,4v4,,Half Court,,,,,,
.SCTimeline,5149.549,10.0,#44 Jacob Wassler,7,Deflection,,,4v4,,Half Court,,,,,,
.SCTimeline,5418.616,10.0,#44 Jacob Wassler,8,D REB,,,4v4,,Half Court,,,,,,
.SCTimeline,5463.629,10.0,#44 Jacob Wassler,9,D REB,,,4v4,,Half Court,,,,,,
.SCTimeline,6304.419,10.0,#44 Jacob Wassler,10,No Crash,,,Baseline Touch,,Transition,,,,,,
.SCTimeline,6576.512,10.0,#44 Jacob Wassler,11,Crash,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,7135.386,10.0,#44 Jacob Wassler,12,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,7280.495,10.0,#44 Jacob Wassler,13,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,7280.623,10.0,#44 Jacob Wassler,14,Cut Assist,,,5v5,,Half Court,,,,,,
.SCTimeline,7828.731,10.0,#44 Jacob Wassler,15,Assist,,,5v5,,Half Court,,,,,,
.SCTimeline,7867.183,10.0,#44 Jacob Wassler,16,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8176.023,10.0,#44 Jacob Wassler,17,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8176.023,10.0,#44 Jacob Wassler,18,O REB,,,5v5,,Half Court,,,,,,
.SCTimeline,8177.462,8.0,#44 Jacob Wassler,19,+2,Box Touch 1,,5v5,,Half Court,Reversal 0,Shot Qual 4,,,,
.SCTimeline,8215.048,10.0,#44 Jacob Wassler,20,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8220.103,8.0,#44 Jacob Wassler,21,+2,Box Touch 2,,5v5,,Half Court,Reversal 0,Shot Qual 4,,,,
.SCTimeline,8220.103,10.0,#44 Jacob Wassler,22,Cut FG,,,5v5,,Half Court,,,,,,
.SCTimeline,8302.119,10.0,#44 Jacob Wassler,23,Cut Assist,,,5v5,,Half Court,,,,,,
.SCTimeline,8419.493,10.0,#44 Jacob Wassler,24,D REB,,,5v5,,Half Court,,,,,,
